"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,"Ads on Reels",In-app,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,"Using ad set budget",0,0.020057,"7-day click or 1-day view",4.011467,5,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,0.040115,"7-day click or 1-day view",2.865333,14,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,6.31806,"7-day click or 1-day view",2.796839,2259,1,2259,0.00088535,2,2259,reach,2.7968394,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,0.010029,"7-day click or 1-day view",1.671445,6,1,6,0,,6,reach,1.6714445,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,In-app,iPad,inactive,"Using ad set budget",0,0.060172,"7-day click or 1-day view",2.074897,29,1.208333,24,0,,24,reach,2.50716675,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,In-app,iPhone,inactive,"Using ad set budget",0,14.150449,"7-day click or 1-day view",2.712893,5216,1,5216,0.00230061,12,5216,reach,2.71289285,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,In-app,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0.140401,"7-day click or 1-day view",2.160021,65,1,65,0,,65,reach,2.16002058,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,0.371061,"7-day click or 1-day view",2.921738,127,1,127,0,,127,reach,2.92173763,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,Desktop,Desktop,inactive,"Using ad set budget",0,0.030086,"7-day click or 1-day view",1.583474,19,1,19,0,,19,reach,1.58347373,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.143268,"7-day click or 1-day view",2.074897,551,1,551,0,,551,reach,2.07489662,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,In-app,iPad,inactive,"Using ad set budget",0,0.130373,"7-day click or 1-day view",2.716097,48,1,48,0.02083333,1,48,reach,2.71609731,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,In-app,iPhone,inactive,"Using ad set budget",0,3.028657,"7-day click or 1-day view",2.009726,1507,1.080287,1395,0.00066357,1,1395,reach,2.17108059,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,Marketplace,In-app,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,1,1,0,,1,reach,0,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,0.490801,"7-day click or 1-day view",2.210817,222,1,222,0,,222,reach,2.21081729,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.841374,"7-day click or 1-day view",2.397077,351,1,351,0.00569801,2,351,reach,2.39707663,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,iPad,inactive,"Using ad set budget",0,0.040065,"7-day click or 1-day view",4.006542,10,1,10,0,,10,reach,4.00654236,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,iPhone,inactive,"Using ad set budget",0,5.649225,"7-day click or 1-day view",2.302048,2454,1,2454,0.000815,2,2454,reach,2.30204757,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,iPod,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0.340556,"7-day click or 1-day view",1.979977,172,1.34375,128,0,,128,reach,2.66059454,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web",iPad,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,5,1,5,0,,5,reach,0,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,0.661079,"7-day click or 1-day view",1.991203,332,1.216117,273,0,,273,reach,2.42153659,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web",Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,2,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.111816,"7-day click or 1-day view",2.532609,439,1,439,0,,439,reach,2.53260935,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,iPad,inactive,"Using ad set budget",0,0.030049,"7-day click or 1-day view",1.201963,25,1.041667,24,0,,24,reach,1.25204449,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,iPhone,inactive,"Using ad set budget",0,14.123062,"7-day click or 1-day view",2.258606,6253,1,6253,0.00063969,4,6253,reach,2.25860576,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,Other,inactive,"Using ad set budget",0,0.010016,"7-day click or 1-day view",5.008178,2,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.522486,"7-day click or 1-day view",2.051868,742,1.087977,682,0,,682,reach,2.23238431,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,4,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,iPad,inactive,"Using ad set budget",0,0.030049,"7-day click or 1-day view",1.502453,20,1.25,16,0,,16,reach,1.87806673,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,iPhone,inactive,"Using ad set budget",0,4.266968,"7-day click or 1-day view",1.957325,2180,1.109415,1965,0.00045872,1,1965,reach,2.17148479,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,2.293746,"7-day click or 1-day view",2.479725,925,1,925,0.00108108,1,925,reach,2.47972487,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,0.010016,"7-day click or 1-day view",1.669393,6,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,iPad,inactive,"Using ad set budget",0,0.230376,"7-day click or 1-day view",3.656765,63,1.125,56,0,,56,reach,4.11386046,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,"Using ad set budget",0,10.737534,"7-day click or 1-day view",2.446465,4389,1.047994,4188,0.00113921,5,4188,reach,2.56388098,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,Other,inactive,"Using ad set budget",0,0.010016,"7-day click or 1-day view",1.669393,6,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,"Using ad set budget",0,0.280458,"7-day click or 1-day view",1.845118,152,2.111111,72,0,,72,reach,3.89524952,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.44072,"7-day click or 1-day view",1.932981,228,1,228,0.00438596,1,228,reach,1.93298096,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,6,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,iPad,inactive,"Using ad set budget",0,0.300491,"7-day click or 1-day view",2.276445,132,1,132,0,,132,reach,2.27644452,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,"Using ad set budget",0,17.638803,"7-day click or 1-day view",2.47736,7120,1.030838,6907,0.00140449,10,6907,reach,2.55375746,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,iPod,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,1,1,0,,1,reach,0,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,Other,inactive,"Using ad set budget",0,0.010016,"7-day click or 1-day view",5.008178,2,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0.050082,"7-day click or 1-day view",1.788635,28,1.166667,24,0,,24,reach,2.08674081,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_W_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,"Using ad set budget",0,0.120196,"7-day click or 1-day view",2.452985,49,1.020833,48,0,,48,reach,2.50408898,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,0.110221,"7-day click or 1-day view",1.749544,63,1.3125,48,0,,48,reach,2.29627689,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.112233,"7-day click or 1-day view",2.371499,469,1.218182,385,0.00426439,2,385,reach,2.88891695,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,iPad,inactive,"Using ad set budget",0,0.03006,"7-day click or 1-day view",2.312335,13,1,13,0,,13,reach,2.31233477,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,In-app,iPhone,inactive,"Using ad set budget",0,6.122292,"7-day click or 1-day view",2.377589,2575,1.05317,2445,0.0015534,4,2445,reach,2.50400479,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0.200402,"7-day click or 1-day view",2.385742,84,1.05,80,0,,80,reach,2.50502934,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,0.240483,"7-day click or 1-day view",2.073128,116,1.115385,104,0,,104,reach,2.31233477,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Feed,"Mobile web",Other,inactive,"Using ad set budget",0,0.01002,"7-day click or 1-day view",5.010059,2,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.603219,"7-day click or 1-day view",2.440211,657,1,657,0,,657,reach,2.44021123,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,iPad,inactive,"Using ad set budget",0,0.04008,"7-day click or 1-day view",2.505029,16,1,16,0,,16,reach,2.50502934,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,iPhone,inactive,"Using ad set budget",0,9.499071,"7-day click or 1-day view",2.315717,4102,1.102688,3720,0.00073135,3,3720,reach,2.55351378,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,iPod,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,Explore,In-app,Other,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,1,3,0,,3,reach,0,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,"Using ad set budget",0,2.54511,"7-day click or 1-day view",2.108625,1207,1.123836,1074,0.0008285,1,1074,reach,2.36974842,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,"Android Tablet",inactive,"Using ad set budget",0,0.01002,"7-day click or 1-day view",2.505029,4,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,iPad,inactive,"Using ad set budget",0,0.01002,"7-day click or 1-day view",0.83501,12,1.5,8,0,,8,reach,1.25251467,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Explore home",In-app,iPhone,inactive,"Using ad set budget",0,3.39682,"7-day click or 1-day view",2.160827,1572,1.02678,1531,0,,1531,reach,2.21869352,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,4.098228,"7-day click or 1-day view",2.364817,1733,1,1733,0.00288517,5,1733,reach,2.36481708,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,0.050101,"7-day click or 1-day view",3.578613,14,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,iPad,inactive,"Using ad set budget",0,0.180362,"7-day click or 1-day view",2.613944,69,1,69,0,,69,reach,2.61394366,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,"Using ad set budget",0,15.150417,"7-day click or 1-day view",2.29378,6605,1.000151,6604,0.0009084,6,6604,reach,2.29412741,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Reels",In-app,Other,inactive,"Using ad set budget",0,0.02004,"7-day click or 1-day view",2.004023,10,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,"Using ad set budget",0,0.230463,"7-day click or 1-day view",1.969767,117,1,117,0,,117,reach,1.96976666,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.85171,"7-day click or 1-day view",2.118682,402,1.002494,401,0.00248756,1,401,reach,2.12396502,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,3,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,iPad,inactive,"Using ad set budget",0,0.120241,"7-day click or 1-day view",3.006035,40,1,40,0,,40,reach,3.00603521,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,"Using ad set budget",0,14.058225,"7-day click or 1-day view",2.346949,5990,1,5990,0.00116861,7,5990,reach,2.34694902,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,"Using ad set budget",0,0.01002,"7-day click or 1-day view",0.668008,15,1,15,0,,15,reach,0.66800782,2025-07-08
2025-04-01,2025-09-17,IG_US_Sacramento_Nov8_8PM_C25_M_AW_EN_Feed_6-28-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,"Using ad set budget",0,0.070141,"7-day click or 1-day view",1.845811,38,1,38,0,,38,reach,1.84581109,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,"Using ad set budget",0,0.07028,"7-day click or 1-day view",2.602961,27,1.125,24,0,,24,reach,2.92833074,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,"Using ad set budget",0,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,"Using ad set budget",0,0.09036,"7-day click or 1-day view",1.585262,57,1.017857,56,0,,56,reach,1.61357,2025-07-08
2025-04-01,2025-09-17,FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,1.305199,"7-day click or 1-day view",3.238707,403,1,403,0,,403,reach,3.23870681,2025-07-08
