"Reporting starts","Reporting ends","Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Ad set budget","Ad set budget type","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Amount spent (USD)",Ends
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","17:00:00 - 17:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,9256,10504,,49.864896,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","18:00:00 - 18:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3598,4039,,12.381476,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,7461,8200,,29.276528,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,5880,6099,,26.136926,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","18:00:00 - 18:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,6809,7116,,25.931531,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","18:00:00 - 18:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9189,9304,,34.583124,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2505,reach,2505,2551,1.71449909,4.29482,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4006,reach,4006,4006,1.31468675,5.266635,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3605,reach,3605,3730,1.36649689,4.926221,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1785,reach,1785,1825,1.3631264,2.433181,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3418,3463,,9.06,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3289,3493,,12.35,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"18:00:00 - 18:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,10070,11370,,47.141052,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"18:00:00 - 18:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8184,9246,,42.4,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1216,1384,,8.921225,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10674,12384,,52.843888,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","18:00:00 - 18:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,8829,10331,,45.066349,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","19:00:00 - 19:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3792,4355,,13.43245,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,8467,9059,,32.367217,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,7726,7969,,33.418855,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","19:00:00 - 19:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,7639,8115,,28.602719,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","19:00:00 - 19:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9578,9763,,36.283277,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2529,reach,2529,2582,1.59926426,4.044539,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3981,reach,3981,4060,1.40594107,5.597051,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3865,reach,3865,4044,1.31343104,5.076411,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2532,reach,2532,2555,1.54230044,3.905105,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3745,3987,,10.5,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3113,3375,,11.85,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"19:00:00 - 19:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,10688,11937,,47.731065,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"19:00:00 - 19:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8738,10141,,47.64,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1382,1516,,8.66119,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,12934,14308,,55.59305,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","19:00:00 - 19:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10663,12267,,51.764321,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","20:00:00 - 20:59:59",inactive,10,Daily,"7-day click or 1-day view",,,4718,5093,,16.845614,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9924,11130,,40.719079,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9568,10388,,42.941379,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","20:00:00 - 20:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9083,9341,,33.444872,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","20:00:00 - 20:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,10209,11299,,42.783865,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2663,reach,2663,2677,1.7969849,4.785371,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4520,reach,4520,4520,1.32024737,5.967518,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4095,reach,4095,4175,1.28367242,5.256639,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2240,reach,2240,2275,1.74335032,3.905105,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4514,4693,,12.76,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3264,3397,,12.19,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"20:00:00 - 20:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,11405,12562,,52.051161,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"20:00:00 - 20:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8927,10392,,50.71,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"20:00:00 - 20:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1791,1991,,11.291551,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"20:00:00 - 20:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,15171,17281,,68.5491,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","20:00:00 - 20:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,12929,15439,,63.130878,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","21:00:00 - 21:59:59",inactive,10,Daily,"7-day click or 1-day view",,,5659,6220,,19.728286,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,12028,13806,,50.821331,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9742,10353,,42.611291,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","21:00:00 - 21:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,11543,12218,,48.161417,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","21:00:00 - 21:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,13615,14129,,57.035152,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3045,reach,3045,3142,1.70963635,5.205843,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",5336,reach,5336,5336,1.30411674,6.958767,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4466,reach,4466,4672,1.30034349,5.807334,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2958,reach,2958,2958,1.71285431,5.066623,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,6023,6059,,16.58,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4408,4700,,17.07,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"21:00:00 - 21:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,13610,15188,,64.301435,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"21:00:00 - 21:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,11693,13914,,66.96,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"21:00:00 - 21:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,2178,2625,,15.322105,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"21:00:00 - 21:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,18944,22354,,88.612982,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","21:00:00 - 21:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,13925,16487,,65.620124,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","22:00:00 - 22:59:59",inactive,10,Daily,"7-day click or 1-day view",,,5744,6371,,19.838388,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"22:00:00 - 22:59:59",inactive,20,Daily,"7-day click or 1-day view",,,12440,13813,,48.980921,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"22:00:00 - 22:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9058,9450,,39.070353,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","22:00:00 - 22:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,12277,13178,,51.993121,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","22:00:00 - 22:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,15511,16641,,64.775851,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3370,reach,3370,3445,1.72003134,5.796506,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",5394,reach,5394,5536,1.38847525,7.489436,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4822,reach,4822,4999,1.33931065,6.458156,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3334,reach,3334,3367,1.66384262,5.547251,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"22:00:00 - 22:59:59",inactive,20,Daily,"7-day click or 1-day view",,,6017,6415,,17.44,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"22:00:00 - 22:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4754,5188,,17.55,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"22:00:00 - 22:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,15560,17322,,72.401615,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"22:00:00 - 22:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,13538,16261,,80.1,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"22:00:00 - 22:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,2441,2808,,14.902047,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"22:00:00 - 22:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,23470,28135,,133.74922,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","22:00:00 - 22:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,15282,18228,,75.86702,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","23:00:00 - 23:59:59",inactive,10,Daily,"7-day click or 1-day view",,,4279,4871,,14.673601,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"23:00:00 - 23:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9042,9820,,33.647502,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"23:00:00 - 23:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4506,4843,,21.115595,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","23:00:00 - 23:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,11766,12138,,45.060038,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","23:00:00 - 23:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,18163,19839,,68.166157,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3110,reach,3110,3110,1.77047581,5.50618,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",5118,reach,5118,5118,1.25597858,6.428098,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4861,reach,4861,4861,1.3059076,6.348017,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"23:00:00 - 23:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3421,reach,3421,3421,2.06349832,7.059228,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"23:00:00 - 23:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4754,4809,,13.36,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"23:00:00 - 23:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3350,3641,,12.53,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"23:00:00 - 23:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,15377,17854,,76.011696,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"23:00:00 - 23:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,13635,16294,,84.72,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"23:00:00 - 23:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,2316,2581,,13.681879,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"23:00:00 - 23:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,17476,20358,,83.254616,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","23:00:00 - 23:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,16783,19362,,103.958511,Ongoing
